par_id,community,text,label,text_length
32,refugee,"refugee: ""Cardinal Tagle , who has visited refugee settlements as part of his role as Caritas president , said he asks people who express reservations about receiving refugees and migrants , """" Have you ever talked to a real refugee ? Have you heard stories of real persons ? """"""",0,279
1192,hopeless,"hopeless: I think they also get the chance to see success . When they can see a street person succeed and not just get locked in that hopeless category , their vision changes .",1,176
3954,homeless,"homeless: """""" If a single human being is rendered homeless and forced to live in the street in any country , it is shame to the people of that country , """" he adds .""",1,166
1363,women,"women: Women are generally not as competitive as men , and not as motivated by job prestige . We want to actualise but not necessarily in the same ways as men . While men may want to lead conglomerates , corporations and boards , women are generally content to have a good , secure job with an attractive salary . Some women do pursue power positions , but many are not interested . They do n't want the hassle .",1,412
928,vulnerable,vulnerable: The government should provide adequate support to orphans and other vulnerable children . It also needs to strengthen efforts to eliminate illegal primary school contributions which many are unable to afford . It must increase the number of children in the country who can continue with their education after primary school .,0,337
2076,hopeless,"hopeless: They might not have been totally hopeless . Brady has usually had a little bit more talent surrounding him than Peyton Manning has . ( Matt Cassel , who rates as somewhere between average and replacement-level , led New England to an 11-5 record when Brady was hurt in 2008 . ) Bill Belichick would probably have snuck them into the playoffs a few times . But they 'd also have been playing good opponents . Our method projects them to a 12-14 or 13-13 postseason record rather than Brady 's 18-8 .",0,508
2571,vulnerable,"vulnerable: Setting and remembering new passwords can be annoying . This however , might be a critical step to maintaining your online security . Change up your passwords every three to six months . This will throw off any hackers that might have been close to accessing your information . Be keen not to use the same password on all your accounts as this will make them all vulnerable if one is hacked .",0,404
3120,immigrant,"immigrant: An immigrant to a developed country lives in two worlds . In the metropolitan societies he encounters a different way of looking at things . He develops new ideas , gains a new confidence . In the new country there are opportunities , he gets accustomed to a good standard of living . Yet he is an outsider , not fully assimilated , ethnicity and culture sets him apart from the mainstream . He yearns for familiarity , his roots . The idea of retiring to the original country comes to him .",1,502
1452,poor-families,poor-families: Mwaniki said the initiative is not only for the water firms as he called well-wishers to support poor families ' access to clean water for domestic use .,0,168
5440,in-need,"in-need: The charge stemmed from a 2017 charity event organised by the Kotleba-People 's Party Our Slovakia ( LSNS ) , where Kotleba handed out cheques to families in need made out for 1,488 euros ( $1,733 ) .",1,209
1959,vulnerable,"vulnerable: The defence remain vulnerable to set pieces , however , and defender Adrian Mariappa almost gave the visitors a surprise lead .",0,139
934,homeless,"homeless: The city government has so much money but it does not provide housing for its homeless people . Quezon City is still the squatter capital of the Philippines . The city government is overbuilding the Quezon City Park because it has too much money to spend . Why not use that money to establish more parks ? For a city as big as Quezon City , it should have a park like Manila 's Luneta or New York 's Central Park . It should be able to keep the city neat and clean . It should be able to give its taxpayers more benefits .",0,532
9047,homeless,"homeless: This is in a renewed effort to focus attention on the plight of the homeless , orphaned , abandoned , abused and indigent children across the African continent , a passion which Sirleaf shares with the foundation .",1,224
1848,disabled,"disabled: The meeting highlighted the importance of the cooperation between ISSF and IPC , in order to further develop the sport among disabled athletes and promote inclusion in the 2020 Para Olympics .",0,202
